"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"mucho";1,33016520244773;-0,148683045497632;0,993810790190113;-0,111086062589794;0,992091172442646;0,00790882755735282;0,00324030718302053;4,04853515965584e-05;0,00183136545905865;0,600129771109798;0,000659576786095981
"for";-0,261706669053768;-0,972312969976722;-0,259908745094723;-0,965633183058291;0,10196727125402;0,898032728745974;1,57576529344808e-05;0,000217507436051431;0,000230071037570182;0,368298350020751;3,1207680961498e-05
"usar";1,39227297105532;0,0942697173156693;0,997715582499149;0,0675545441727146;0,997083406500151;0,00291659349984903;0,00338130308392788;1,55017142147829e-05;0,00174435677575938;0,626576394922953;0,000684830944250552
"aprender";0,6330515599387;0,688987406751167;0,676583565292855;0,736365859593999;0,56954868203481;0,430451317965188;0,000677935810337419;0,00080303223048429;0,00169164959260694;0,376954593294791;0,000240374552010708
"formación";-1,3907003323979;-0,114291385686017;-0,996640019538446;-0,0819064799292774;0,99570917130674;0,00429082869326024;0,00321024399278728;2,16819291754232e-05;0,00165985795832451;0,626300396674978;0,000651082914055054
"mundo";0,378831407516536;-0,0716188772318869;0,982594838897285;-0,185761628363928;0,97770438714093;0,0222956128590692;0,000255020871058752;9,11462459963935e-06;0,00177698503199661;0,172170038901869;5,2674318429678e-05
"tecnológico";-1,04671886324879;-0,396613677559534;-0,935121186593419;-0,354328049107201;0,916081418166674;0,0839185818333248;0,00192673537228182;0,000276628768413657;0,00175857934899099;0,49144893220727;0,000424735694674846
"red";1,45487666164571;-0,235764581303421;0,987122771255269;-0,159964478773627;0,983520763303708;0,0164792366962912;0,00331148824849391;8,69616933234401e-05;0,00156448305547724;0,659249475271305;0,000679939778368025
"contenido";0,0840904173102007;1,07547971323312;0,0779508402519116;0,996957203948104;0,00949070200606084;0,990509297993932;1,19205782572483e-05;0,00194988389892238;0,00168579323892333;0,387893695516944;0,000253647011485072
"mismo";0,846540709739875;0,00375368052336056;0,999990169343572;0,00443409700092322;0,999987455242827;1,25447571718373e-05;0,00125006044277361;2,45781918825806e-08;0,00174435677575938;0,38042228868316;0,000252445262302448
"enfoque";-1,26540496217353;0,642484738310142;-0,891653010247499;0,452719459838622;0,858751774058252;0,141248225941746;0,00278511295177124;0,000717975092426527;0,00173933704403058;0,613636369093424;0,000654946656844263
"education";-0,557433834936471;-1,41287890211756;-0,367006167103607;-0,930218508366674;0,196119027674346;0,803880972325649;6,03120227067727e-05;0,000387460221349547;0,000194096293513754;0,565651368442957;6,21033355148216e-05
"buscar";0,328521207574338;0,257826381534852;0,786664205925997;0,617381103626294;0,717882492904607;0,282117507095391;0,000178690668060915;0,000110060063371927;0,00165567484855051;0,174241704708989;5,02665726149631e-05
